sku,name,calories_per_dollar,dollars_per_calorie,price_usd,calories_per_container,calories_per_serving,servings_per_container,dollars_per_serving
053576,HOL ROLLS PMPKN W/PMPKN ICING,367.48329621380844,0.0027212121212121213,4.49,1650.0,330.0,5.0,0.898
052718,SOURDOUGH ARTISAN BREAD,366.8122270742358,0.0027261904761904762,2.29,840.0,120.0,7.0,0.3271428571428571
081963,FRENCH BAGUETTE ARTISAN,366.8122270742358,0.0027261904761904762,2.29,840.0,120.0,7.0,0.3271428571428571
077987,BREAD SEEDY MULTIGRAIN SLICED,366.76217765042975,0.0027265625000000003,3.49,1280.0,160.0,8.0,0.43625
069095,BAKING MIX NO BAKE NUT BUTTER,366.76217765042975,0.0027265625000000003,3.49,1280.0,80.0,16.0,0.218125
006216,HALF & HALF QUART,366.76217765042975,0.0027265625000000003,3.49,1280.0,40.0,32.0,0.1090625
068657,BREAD SPROUTED 7 GRAIN ORGANIC,366.76217765042975,0.0027265625000000003,3.49,1280.0,80.0,16.0,0.218125
054013,HALF & HALF QUART,366.76217765042975,0.0027265625000000003,3.49,1280.0,40.0,32.0,0.1090625
071946,POTATO CHIPS RIDGE CUT CAROLINA GOLD,364.31226765799255,0.0027448979591836735,2.69,980.0,140.0,7.0,0.3842857142857143
007549,REFRIED BLCK BEANS W/JLPN PPRS,363.6363636363636,0.0027500000000000003,0.99,360.0,120.0,3.0,0.33
020829,GARBANZO BEANS,363.6363636363636,0.0027500000000000003,0.99,360.0,120.0,3.0,0.33
069631,HOL PUMPKIN SPICE ESPRESSO BEANS,363.6363636363636,0.0027500000000000003,0.99,360.0,180.0,2.0,0.495
063632,CANDY COATED CHOC PEANUTS SMALL,363.6363636363636,0.0027500000000000003,0.99,360.0,180.0,2.0,0.495
075629,GRANOLA CHOCOLATE PEANUT BUTTER,363.4085213032581,0.0027517241379310347,3.99,1450.0,290.0,5.0,0.798
094541,RG MULTIGRAIN PITA CHIPS,361.80904522613065,0.002763888888888889,1.99,720.0,120.0,6.0,0.33166666666666667
057676,CHOCOLATE WAFFLES,361.80904522613065,0.002763888888888889,1.99,720.0,180.0,4.0,0.4975
063485,BATONS VANILLA,361.80904522613065,0.002763888888888889,1.99,720.0,120.0,6.0,0.33166666666666667
078297,HOISIN SAUCE,361.80904522613065,0.002763888888888889,1.99,720.0,90.0,8.0,0.24875
012491,CREAM CHEESE BRICK,361.80904522613065,0.002763888888888889,1.99,720.0,90.0,8.0,0.24875
075961,PASTA GF TAGLIATELLE,361.4457831325301,0.002766666666666667,2.49,900.0,150.0,6.0,0.41500000000000004
078015,BALADI POCKET BREAD,361.4457831325301,0.002766666666666667,2.49,900.0,180.0,5.0,0.49800000000000005
061611,ROLLS SUBMARINE SANDWICH,361.2040133779264,0.0027685185185185187,2.99,1080.0,270.0,4.0,0.7475
081299,FLATBREAD,361.2040133779264,0.0027685185185185187,2.99,1080.0,180.0,6.0,0.49833333333333335
080517,TOASTER PASTRIES STRAWBERRY,361.2040133779264,0.0027685185185185187,2.99,1080.0,360.0,3.0,0.9966666666666667
075907,PEANUT BUTTER PB CUPS,361.0315186246418,0.00276984126984127,3.49,1260.0,210.0,6.0,0.5816666666666667
051511,THAI LIME & CHILI ALMONDS,360.9671848013817,0.002770334928229665,5.79,2090.0,190.0,11.0,0.5263636363636364
078080,ALMONDS STRAWBERRY YOGURT,360.90225563909775,0.0027708333333333335,3.99,1440.0,180.0,8.0,0.49875
037292,RAW SLIVERED ALMONDS,360.90225563909775,0.0027708333333333335,3.99,1440.0,180.0,8.0,0.49875
073689,ALMOND BUFFALO STYLE,360.90225563909775,0.0027708333333333335,3.99,1440.0,180.0,8.0,0.49875
080035,SALAD DRESSING THAI PEANUT,360.90225563909775,0.0027708333333333335,3.99,1440.0,120.0,12.0,0.3325
050024,GLUTEN FREE CHOC CUPCAKES,360.90225563909775,0.0027708333333333335,3.99,1440.0,360.0,4.0,0.9975
081679,HOL WAFFLES PUMPKIN BRIOCHE LIEGE,360.90225563909775,0.0027708333333333335,3.99,1440.0,240.0,6.0,0.665
053730,COOKIE BUTTER SANDWICH,360.8017817371937,0.0027716049382716054,4.49,1620.0,180.0,9.0,0.49888888888888894
090994,ORG ANIMAL CRACKERS,360.7214428857715,0.0027722222222222224,4.99,1800.0,120.0,15.0,0.33266666666666667
064327,COOKIES MOLASSES,360.7214428857715,0.0027722222222222224,4.99,1800.0,150.0,12.0,0.41583333333333333
065056,COOKIES CHOCOLATE CHIP 14OZ,360.7214428857715,0.0027722222222222224,4.99,1800.0,180.0,10.0,0.499
067738,BREAD GLUTEN FREE BRIOCHE,360.7214428857715,0.0027722222222222224,4.99,1800.0,120.0,15.0,0.33266666666666667
077923,COOKIES SNICKERDOODLE,360.7214428857715,0.0027722222222222224,4.99,1800.0,150.0,12.0,0.41583333333333333
068348,ICED RASPBERRY DANISH,360.7214428857715,0.0027722222222222224,4.99,1800.0,200.0,9.0,0.5544444444444445
043303,VEGAN OATMEAL CHOC CHIP COOKIE,360.7214428857715,0.0027722222222222224,4.99,1800.0,150.0,12.0,0.41583333333333333
063883,HOL MINT FUDGE BROWNIE BAR,360.6010016694491,0.0027731481481481483,5.99,2160.0,180.0,12.0,0.4991666666666667
061115,HOL PUMPKIN PIE,360.51502145922746,0.002773809523809524,6.99,2520.0,420.0,6.0,1.165
064905,SESAME HONEY ALMONDS,360.4806408544726,0.002774074074074074,7.49,2700.0,180.0,15.0,0.49933333333333335
078296,EV OLIVE OIL SICILIAN SELEZIONE.,360.3275705186533,0.0027752525252525253,10.99,3960.0,120.0,33.0,0.333030303030303
069074,SPARKLING CRANBERRY GINGER,360.0,0.002777777777777778,1.0,360.0,90.0,4.0,0.25
019967,GLUTEN FREE WAFFLES,358.42293906810033,0.0027900000000000004,2.79,1000.0,250.0,4.0,0.6975
057802,GRANOLA ORG TOASTED COCONUT,358.3959899749373,0.0027902097902097905,3.99,1430.0,130.0,11.0,0.36272727272727273
096467,SEVILLE ORANGE MARMALADE,358.1661891117478,0.002792,3.49,1250.0,50.0,25.0,0.1396
080229,MARGARITA MIXER PLAIN,356.87732342007433,0.0028020833333333335,2.69,960.0,60.0,16.0,0.168125
094763,DRY RNS OREGON HAZELNUTS,356.6958698372966,0.002803508771929825,7.99,2850.0,190.0,15.0,0.5326666666666667
068820,HOL BAKING MIX STROOPWAFEL CAKE,356.34743875278394,0.00280625,4.49,1600.0,160.0,10.0,0.449
078878,MILK QUART WHOLE,355.0295857988166,0.0028166666666666665,1.69,600.0,150.0,4.0,0.4225
050118,HANDFUL ALMOND CHOCOLATE CASHEWS,354.39137134052385,0.002821739130434783,6.49,2300.0,230.0,10.0,0.649
067839,CHOC CHIPS 72% DARK 10 OZ BAG,354.31235431235433,0.0028223684210526316,4.29,1520.0,80.0,19.0,0.22578947368421054
060876,PRETZELS BIG SOFT,353.41365461847386,0.002829545454545455,2.49,880.0,220.0,4.0,0.6225
087777,PRETZEL SLIMS,353.41365461847386,0.002829545454545455,2.49,880.0,110.0,8.0,0.31125
079429,RICE CRACKERS SWEET & SPICY MIX,353.41365461847386,0.002829545454545455,2.49,880.0,110.0,8.0,0.31125
046638,CHOC CHUNK COOKIES,352.7054108216433,0.0028352272727272727,4.99,1760.0,220.0,8.0,0.62375
002636,PEANUT BUTTER CUPS MILK MINI,352.7054108216433,0.0028352272727272727,4.99,1760.0,160.0,11.0,0.45363636363636367
066842,BAGELS EVERYTHING ORGANIC,352.58358662613983,0.002836206896551724,3.29,1160.0,290.0,4.0,0.8225
074000,CASSAVA CHIPS,351.75879396984925,0.0028428571428571426,1.99,700.0,140.0,5.0,0.398
066408,PLANTAIN CROUTONS,351.75879396984925,0.0028428571428571426,1.99,700.0,35.0,20.0,0.0995
091762,GUMMY TUMMIES PENGUINS,351.75879396984925,0.0028428571428571426,1.99,700.0,100.0,7.0,0.2842857142857143
079123,HOL POPCORN PEPPERMINT CRUNCH,351.75879396984925,0.0028428571428571426,1.99,700.0,140.0,5.0,0.398
096565,TOASTER PASTRIES CHERRY POM,351.17056856187287,0.002847619047619048,2.99,1050.0,350.0,3.0,0.9966666666666667
064245,HOL RIDGE CUT HORSERADISH & CHIVES,351.17056856187287,0.002847619047619048,2.99,1050.0,150.0,7.0,0.42714285714285716
080153,POTATO CHIPS DELI STYLE,351.17056856187287,0.002847619047619048,2.99,1050.0,150.0,7.0,0.42714285714285716
080347,PRETZELS CELEBRATION CAKE,351.17056856187287,0.002847619047619048,2.99,1050.0,150.0,7.0,0.42714285714285716
081527,POPCORN HOT HONEY,351.17056856187287,0.002847619047619048,2.99,1050.0,150.0,7.0,0.42714285714285716
057557,CHOC ALMOND BUTTER TARTE,350.8771929824561,0.00285,3.99,1400.0,350.0,4.0,0.9975
079175,GRANOLA SPICED CRANBERRY,350.8771929824561,0.00285,3.99,1400.0,280.0,5.0,0.798
050411,MINI APPLE CINN COFFEE CAKES,350.8771929824561,0.00285,3.99,1400.0,350.0,4.0,0.9975
020468,POUND PLUS MILK CHOC,350.43804755944933,0.0028535714285714284,7.99,2800.0,140.0,20.0,0.3995
031185,NY DELI-STYLE CHEESECAKE,350.43804755944933,0.0028535714285714284,7.99,2800.0,400.0,7.0,1.1414285714285715
020469,POUND PLUS MILK CHOC ALMONDS,350.43804755944933,0.0028535714285714284,7.99,2800.0,140.0,20.0,0.3995
095823,CORN & WHEAT ABUELA TORTILLAS,349.34497816593887,0.0028625,2.29,800.0,100.0,8.0,0.28625
093916,MULTIGRAIN SLIMS,349.34497816593887,0.0028625,2.29,800.0,100.0,8.0,0.28625
095253,HOL PUMPKIN ICE CREAM,348.69739478957916,0.002867816091954023,4.99,1740.0,290.0,6.0,0.8316666666666667
081000,GRANOLA CHERRY PISTACHIO PECAN,348.69739478957916,0.002867816091954023,4.99,1740.0,290.0,6.0,0.8316666666666667
062232,CAKE CARROT WITH CREAM CHEESE FROSTING,348.69739478957916,0.002867816091954023,4.99,1740.0,290.0,6.0,0.8316666666666667
000910,CALIFORNIA GOLDEN RAISINS,348.2849604221636,0.0028712121212121212,3.79,1320.0,120.0,11.0,0.34454545454545454
079213,GUMMY GAGGLE,348.2849604221636,0.0028712121212121212,3.79,1320.0,110.0,12.0,0.31583333333333335
098607,SHREDDED MILD CHEDDAR,348.2849604221636,0.0028712121212121212,3.79,1320.0,110.0,12.0,0.31583333333333335
075377,BUTTER SPREADABLE WITH OLIVE OIL,347.8260869565217,0.0028750000000000004,2.99,1040.0,80.0,13.0,0.23
060336,FRENCH PAIN AU LAIT BREAD,347.8260869565217,0.0028750000000000004,2.99,1040.0,130.0,8.0,0.37375
054031,GLUTEN FREE PRETZEL TWISTS,347.8260869565217,0.0028750000000000004,2.99,1040.0,130.0,8.0,0.37375
020487,HOL PANETTONE 750 G,347.63948497854074,0.0028765432098765433,6.99,2430.0,270.0,9.0,0.7766666666666667
053516,HOL JOE JOES GLUTEN FREE CANDY CANE,347.43875278396433,0.0028782051282051284,4.49,1560.0,120.0,13.0,0.3453846153846154
054925,MILK ORGANIC GALLON LOW FAT 2%,347.245409015025,0.0028798076923076924,5.99,2080.0,130.0,16.0,0.374375
095027,ALMOND CASHEW CHOC MIX,347.245409015025,0.0028798076923076924,5.99,2080.0,160.0,13.0,0.46076923076923076
062213,CHALLAH,346.88346883468836,0.0028828125,3.69,1280.0,160.0,8.0,0.46125
074409,CRACKED OLIVE SALAD,346.7048710601719,0.002884297520661157,3.49,1210.0,110.0,11.0,0.3172727272727273
069888,SIMPLY THE BEST TREK MIX,346.68721109399075,0.0028844444444444443,6.49,2250.0,150.0,15.0,0.4326666666666667
070154,HONEY MULTI-FLORAL NEW ZEALAND,345.8646616541353,0.0028913043478260873,3.99,1380.0,60.0,23.0,0.17347826086956522
093756,BROWN RICE,345.8646616541353,0.0028913043478260873,3.99,1380.0,230.0,6.0,0.665
064742,MUFFINS CHOCOLATE CHIP,344.689378757515,0.002901162790697675,4.99,1720.0,430.0,4.0,1.2475
019968,MULTI GRAIN WAFFLES,344.0860215053763,0.00290625,2.79,960.0,240.0,4.0,0.6975
020106,BLUEBERRY WAFFLES,344.0860215053763,0.00290625,2.79,960.0,240.0,4.0,0.6975
060695,ORGANIC HOT DOG BUNS,343.8395415472779,0.0029083333333333335,3.49,1200.0,150.0,8.0,0.43625
063786,PUMPKIN RNS,343.8395415472779,0.0029083333333333335,3.49,1200.0,200.0,6.0,0.5816666666666667
068004,CEREAL ALMOND BUTTER PUFFS,343.8395415472779,0.0029083333333333335,3.49,1200.0,200.0,6.0,0.5816666666666667
074087,WAFER COOKIE DOUBLE CHOCOLATE,343.8395415472779,0.0029083333333333335,3.49,1200.0,150.0,8.0,0.43625
065636,OIL ORG TOASTED SESAME ORG,343.8395415472779,0.0029083333333333335,3.49,1200.0,120.0,10.0,0.34900000000000003
068825,HOL COOKIE KIT TURKEY TROT,343.3476394849785,0.0029125,6.99,2400.0,120.0,20.0,0.34950000000000003
055691,GUMMY SCANDINAVIAN SWIMMERS,343.00791556728234,0.0029153846153846153,3.79,1300.0,100.0,13.0,0.2915384615384615
070721,PRETZEL ALMOND BUTTER SALT,342.98440979955456,0.0029155844155844155,4.49,1540.0,140.0,11.0,0.4081818181818182
069622,HOL LOAF PUMPKIN BRIOCHE TWIST,342.6853707414829,0.0029181286549707607,4.99,1710.0,190.0,9.0,0.5544444444444445
073578,PASTA GNOCCHI,341.70854271356785,0.002926470588235294,1.99,680.0,170.0,4.0,0.4975
073567,TARTELETTES PORTUGUESE BACALHAU,341.70854271356785,0.002926470588235294,1.99,680.0,340.0,2.0,0.995
042992,YOGURT ORGANIC VANILLA 32OZ LF,341.36546184738955,0.002929411764705882,2.49,850.0,170.0,5.0,0.49800000000000005
077825,CHOC TEENSY CANDY BARS,341.1371237458194,0.002931372549019608,2.99,1020.0,170.0,6.0,0.49833333333333335
066623,MANY THINGS MIX,341.1371237458194,0.002931372549019608,2.99,1020.0,170.0,6.0,0.49833333333333335
065665,RISONI RED LENTILS & CHICKPEAS ORGANIC,341.1371237458194,0.002931372549019608,2.99,1020.0,170.0,6.0,0.49833333333333335
095641,BARS PB COATED & DRIZZLED,341.1371237458194,0.002931372549019608,2.99,1020.0,170.0,6.0,0.49833333333333335
092520,TORTILLAS ORG SPROUTED WHEAT,341.1371237458194,0.002931372549019608,2.99,1020.0,170.0,6.0,0.49833333333333335
065785,BREADSTICKS THREE CHEESE,341.1371237458194,0.002931372549019608,2.99,1020.0,170.0,6.0,0.49833333333333335
056528,SACHA INICHI SEEDS,340.8521303258145,0.0029338235294117648,3.99,1360.0,170.0,8.0,0.49875
078555,SOYAKI,340.8521303258145,0.0029338235294117648,3.99,1360.0,40.0,34.0,0.11735294117647059
064471,COOKIES OATMEAL CRANBERRY WHITE CHOC CHIP,340.68136272545087,0.002935294117647059,4.99,1700.0,170.0,10.0,0.499
079458,HOL HOLIDAY CHAOS GUMMY,340.6193078324226,0.002935828877005348,5.49,1870.0,110.0,17.0,0.32294117647058823
093295,WHOLE WHEAT FLATBREAD,340.6113537117904,0.002935897435897436,2.29,780.0,130.0,6.0,0.38166666666666665
065305,OIL AVOCADO VIRGIN,340.567612687813,0.0029362745098039217,5.99,2040.0,120.0,17.0,0.3523529411764706
096177,EV OLIVE OIL SPANISH GARLIC ORGANIC,340.567612687813,0.0029362745098039217,5.99,2040.0,120.0,17.0,0.3523529411764706
050515,CASHEW PIECES UNROASTED UNSALTED,340.4539385847797,0.0029372549019607845,7.49,2550.0,170.0,15.0,0.49933333333333335
056017,ALMONDS DK CHOC 1LB,340.4539385847797,0.0029372549019607845,7.49,2550.0,150.0,17.0,0.44058823529411767
081133,SIMIT TURKISH SESAME BREAD,340.4255319148936,0.0029375,3.29,1120.0,280.0,4.0,0.8225
066400,SPICY CHAKRI INDIAN STYLE MIX,340.4255319148936,0.0029375,3.29,1120.0,140.0,8.0,0.41125
091147,JUST A HANDFUL OF GO RAW TREK MIX,338.9830508474576,0.0029500000000000004,6.49,2200.0,220.0,10.0,0.649
053843,CHOCOLATE MINI SHEET CAKE,338.7978142076503,0.0029516129032258064,5.49,1860.0,310.0,6.0,0.915
063303,PASTRY PANCAKE BREAD,338.5300668151448,0.0029539473684210525,4.49,1520.0,190.0,8.0,0.56125
096330,GRANOLA GF LOADED FRUIT & NUT,338.3458646616541,0.002955555555555556,3.99,1350.0,270.0,5.0,0.798
071110,CHEESECAKE STRAWBERRY SWIRL,337.9224030037547,0.002959259259259259,7.99,2700.0,450.0,6.0,1.3316666666666668
056451,OATMEAL INSTANT UNSWEETENED,337.73087071240104,0.0029609375,3.79,1280.0,160.0,8.0,0.47375
059120,WALKS INTO A BAR BLUEBERRY,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
050465,WALKS INTO A BAR APPLE,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
066236,BAGUETTE ITALIAN-STYLE,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
091452,PAR BAKED FICELLE 2 PK,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
081702,CHILE SPICED MANGO,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
094117,TAFFY SALT WATER ASST,337.34939759036143,0.0029642857142857144,2.49,840.0,120.0,7.0,0.35571428571428576
067705,POPCORN SYNERGISTICALLY SEASONED,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
061891,BATARD LUCKY 7 GRAIN & SEED,337.34939759036143,0.0029642857142857144,2.49,840.0,120.0,7.0,0.35571428571428576
064816,POTATO CHIPS PERUVIAN,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
050467,WALKS INTO A BAR STRAWBERRY,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
053105,ARTICHOKE ANTIPASTO,337.34939759036143,0.0029642857142857144,2.49,840.0,70.0,12.0,0.20750000000000002
068154,POTATO CHIPS PERUVIAN-CA,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
080997,OMEGA CRANBERRY PIECES,337.34939759036143,0.0029642857142857144,2.49,840.0,140.0,6.0,0.41500000000000004
073090,PASTA PAPPARDELLE,337.34939759036143,0.0029642857142857144,2.49,840.0,210.0,4.0,0.6225
096367,RAW PECAN PIECES,336.67334669338675,0.0029702380952380957,4.99,1680.0,210.0,8.0,0.62375
054256,CHIA SEED ORGANIC BLACK,336.67334669338675,0.0029702380952380957,4.99,1680.0,120.0,14.0,0.35642857142857143
071332,GUMMY CINNAMON DRAGONS,336.24454148471614,0.0029740259740259744,2.29,770.0,110.0,7.0,0.3271428571428571
006212,MILK QUART LOW FAT 1%,336.1344537815126,0.002975,1.19,400.0,100.0,4.0,0.2975
081890,LEMON & MARIONBERRY MUFFINS,335.6643356643357,0.0029791666666666664,4.29,1440.0,240.0,6.0,0.715
098756,ORG JOE'S O'S PASTA,335.5704697986577,0.00298,1.49,500.0,250.0,2.0,0.745
072676,CRACKERS ORG NAAN PLAIN,335.243553008596,0.002982905982905983,3.49,1170.0,130.0,9.0,0.3877777777777778
065583,CRACKERS ORG NAAN GARLIC,335.243553008596,0.002982905982905983,3.49,1170.0,130.0,9.0,0.3877777777777778
053427,COOKIE BUTTER CHEESECAKE,334.7639484978541,0.0029871794871794873,6.99,2340.0,390.0,6.0,1.165
079952,HOL POPCORN FRENCH ONION,334.5724907063197,0.002988888888888889,2.69,900.0,180.0,5.0,0.538
057620,HOL MARSHMALLOWS MINI,334.44816053511704,0.00299,2.99,1000.0,100.0,10.0,0.29900000000000004
077678,GARLIC NAAN,334.44816053511704,0.00299,2.99,1000.0,250.0,4.0,0.7475
079998,BUNS PRETZEL,334.44816053511704,0.00299,2.99,1000.0,250.0,4.0,0.7475
056661,MARSHMALLOWS,334.44816053511704,0.00299,2.99,1000.0,100.0,10.0,0.29900000000000004
077677,TANDOORI NAAN,334.44816053511704,0.00299,2.99,1000.0,250.0,4.0,0.7475
068794,HOL ALMOND TRIO CANISTER,333.889816360601,0.002995,5.99,2000.0,200.0,10.0,0.599
009636,BLACK BEANS,333.3333333333333,0.003,0.99,330.0,110.0,3.0,0.33
078680,MUSTARD SAUCE SWEET DILL,331.65829145728645,0.003015151515151515,1.99,660.0,110.0,6.0,0.33166666666666667
070186,GUMMY FRUIT MIX,331.65829145728645,0.003015151515151515,1.99,660.0,110.0,6.0,0.33166666666666667
079949,SUGARED RICE CRACKER HEARTS,331.65829145728645,0.003015151515151515,1.99,660.0,110.0,6.0,0.33166666666666667
078793,SUGARED RICE CRACKER STARS,331.65829145728645,0.003015151515151515,1.99,660.0,110.0,6.0,0.33166666666666667
097673,COCONUT MACAROOONS,331.10367892976586,0.0030202020202020202,2.99,990.0,90.0,11.0,0.27181818181818185
092978,ORG BREAD CRUMBS,331.10367892976586,0.0030202020202020202,2.99,990.0,110.0,9.0,0.33222222222222225
068389,BAKING MIX GF UBE MOCHI PANCAKE,330.8270676691729,0.0030227272727272733,3.99,1320.0,220.0,6.0,0.665
092997,CARROT ZUCCHINI BREAD,330.8270676691729,0.0030227272727272733,3.99,1320.0,220.0,6.0,0.665
079904,COOKIE HEART SUGAR,330.8270676691729,0.0030227272727272733,3.99,1320.0,110.0,12.0,0.3325
054233,CUPCAKES CHOCOLATE & VANILLA MINI GLUTEN FREE,330.8270676691729,0.0030227272727272733,3.99,1320.0,330.0,4.0,0.9975
086161,TJ'S O'S STRAWBERRY YOGURT,330.8270676691729,0.0030227272727272733,3.99,1320.0,120.0,11.0,0.36272727272727273
075741,GRANOLA PASSION FRUIT RASPBERRY,330.8270676691729,0.0030227272727272733,3.99,1320.0,220.0,6.0,0.665
075011,MILK ORGANIC GALLON LOW FAT 2%,330.68362480127183,0.0030240384615384617,6.29,2080.0,130.0,16.0,0.393125
080939,BREAD CINNAMON SLICED,330.66132264529057,0.0030242424242424245,4.99,1650.0,110.0,15.0,0.33266666666666667
058012,MIXED NUT BUTTER,330.550918196995,0.0030252525252525255,5.99,1980.0,180.0,11.0,0.5445454545454546
050993,ITALIAN BREADSTICKS W/OLIVE OIL,328.8590604026846,0.003040816326530612,1.49,490.0,70.0,7.0,0.21285714285714286
090197,BANANA CHOCOLATE CHIP MUFFINS,328.6573146292585,0.0030426829268292684,4.99,1640.0,410.0,4.0,1.2475
092409,TORTILLAS OLIVE OIL ORGANIC,328.2674772036474,0.0030462962962962965,3.29,1080.0,180.0,6.0,0.5483333333333333
067005,BELGIAN BUTTER ALMOND THINS,327.7591973244147,0.0030510204081632655,2.99,980.0,140.0,7.0,0.42714285714285716
069082,POTATO CHIPS EVERYTHING BUT THE BAGEL SEASONING,327.7591973244147,0.0030510204081632655,2.99,980.0,140.0,7.0,0.42714285714285716
099083,CHEDDAR ROCKET CRACKERS,327.7591973244147,0.0030510204081632655,2.99,980.0,140.0,7.0,0.42714285714285716
074553,PRETZELS TRIPLE GINGER,327.7591973244147,0.0030510204081632655,2.99,980.0,140.0,7.0,0.42714285714285716
079528,PRETZELS MOCHA LATTE,327.7591973244147,0.0030510204081632655,2.99,980.0,140.0,7.0,0.42714285714285716
066056,HOL POPCORN KETTLE MAPLE SEA SALT,327.7591973244147,0.0030510204081632655,2.99,980.0,140.0,7.0,0.42714285714285716
080600,POTATO CHIPS ROSEMARY SEA SALT,327.7591973244147,0.0030510204081632655,2.99,980.0,140.0,7.0,0.42714285714285716
055428,POPCORN IN A PICKLE,327.51091703056767,0.0030533333333333337,2.29,750.0,150.0,5.0,0.458
072095,POPCORN KEY LIME,327.51091703056767,0.0030533333333333337,2.29,750.0,150.0,5.0,0.458
055253,RICE CRACKER MEDLEY,327.13754646840147,0.003056818181818182,2.69,880.0,110.0,8.0,0.33625
060694,ORGANIC HAMBURGER BUNS,326.647564469914,0.00306140350877193,3.49,1140.0,190.0,6.0,0.5816666666666667
061710,PASTA ORGANIC YELLOW LENTIL BROWN RICE SPAGHETTI,326.647564469914,0.00306140350877193,3.49,1140.0,190.0,6.0,0.5816666666666667
076395,PRETZELS SOFT,326.647564469914,0.00306140350877193,3.49,1140.0,190.0,6.0,0.5816666666666667
070176,GUMMY TURTLES TANGY,326.63316582914575,0.0030615384615384615,1.99,650.0,130.0,5.0,0.398
066505,CRACKERS CHEDDAR SHARP ROUNDS BITE SIZE,326.63316582914575,0.0030615384615384615,1.99,650.0,130.0,5.0,0.398
078104,BATONS STRAWBERRY,326.63316582914575,0.0030615384615384615,1.99,650.0,130.0,5.0,0.398
078803,HOL COOKIES CANDY CANE BATONS,326.63316582914575,0.0030615384615384615,1.99,650.0,130.0,5.0,0.398
075236,PEANUT CRUNCHY CRISPY COATED,326.1648745519713,0.003065934065934066,2.79,910.0,130.0,7.0,0.3985714285714286
068554,HONEY ALEPPO PEPPER SAUCE,325.8145363408521,0.0030692307692307694,3.99,1300.0,130.0,10.0,0.399
076757,HOL GRANOLA HONEYCRISP APPLE,325.8145363408521,0.0030692307692307694,3.99,1300.0,260.0,5.0,0.798
068964,HOL LOAF PUMPKIN BRIOCHE,325.8145363408521,0.0030692307692307694,3.99,1300.0,130.0,10.0,0.399
057367,HOL PETITE PUMPKIN SPICE,325.8145363408521,0.0030692307692307694,3.99,1300.0,130.0,10.0,0.399
032983,LACEYS MILK CHOC MACADAMIA,325.8145363408521,0.0030692307692307694,3.99,1300.0,130.0,10.0,0.399
025493,TRIPLE GINGER SNAPS,325.678496868476,0.0030705128205128205,4.79,1560.0,120.0,13.0,0.36846153846153845
096399,CIABATTA DEMI BAGUETTE,325.5813953488372,0.0030714285714285717,1.29,420.0,140.0,3.0,0.43
054173,SPREAD GARLIC,325.2032520325203,0.003075,3.69,1200.0,150.0,8.0,0.46125
079718,HOL CASHEW SUGAR CINNAMON,324.6492985971944,0.003080246913580247,4.99,1620.0,180.0,9.0,0.5544444444444445
090100,JUST A HANDFUL OF ALMONDCRAN CASHEWS,323.57473035439136,0.0030904761904761904,6.49,2100.0,210.0,10.0,0.649
051324,HOL JINGLE JANGLE,323.32332332332334,0.003092879256965944,9.99,3230.0,170.0,19.0,0.5257894736842106
095409,HOL PUMPKIN CHEESECAKE,322.90362953692113,0.0030968992248062016,7.99,2580.0,430.0,6.0,1.3316666666666668
039685,ISLAND SOYAKI,322.49322493224935,0.0031008403361344537,3.69,1190.0,35.0,34.0,0.10852941176470587
096705,MULTIGRAIN & FLAXSEED CRACKER,322.1476510067114,0.003104166666666667,1.49,480.0,60.0,8.0,0.18625
067621,ORG DARK CHOC 92% MADAGASCAR HEIRLOOM,322.1476510067114,0.003104166666666667,1.49,480.0,160.0,3.0,0.49666666666666665
065762,POTATO CHIPS FRIES KETCHUP SPUD CRUNCHIES,321.60804020100505,0.0031093749999999997,1.99,640.0,160.0,4.0,0.4975
062781,CREAMER ALMOND COCONUT VANILLA PINT,321.60804020100505,0.0031093749999999997,1.99,640.0,20.0,32.0,0.0621875
006217,HALF & HALF PINT,321.60804020100505,0.0031093749999999997,1.99,640.0,40.0,16.0,0.124375
090325,CIABATTA ROLL ARTISAN,321.60804020100505,0.0031093749999999997,1.99,640.0,80.0,8.0,0.24875
055153,HALF & HALF PINT,321.60804020100505,0.0031093749999999997,1.99,640.0,40.0,16.0,0.124375
068580,CHOCOLATE PEANUT BUTTER WAFER COOKIE,321.1009174311926,0.003114285714285715,1.09,350.0,350.0,1.0,1.09
093761,BLUE AGAVE SYRUP ORGANIC,321.07023411371233,0.003114583333333334,2.99,960.0,60.0,16.0,0.186875
066963,APPLE CIDER PINK LADY,321.07023411371233,0.003114583333333334,2.99,960.0,120.0,8.0,0.37375
